start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11113 with read ROI [90700:95700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5970 with read ROI [90700:95700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14704 with read ROI [90700:95700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [90700:95700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9718 with read ROI [90700:95700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [90700:95700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7349 with read ROI [95700:100700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [95700:100700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7369 with read ROI [95700:100700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [95700:100700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2572 with read ROI [95700:100700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [95700:100700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5255 with read ROI [95700:100700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [95700:100700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3998 with read ROI [95700:100700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [95700:100700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7510 with read ROI [95700:100700, 28368:32368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 28368:32368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10277 with read ROI [95700:100700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5414 with read ROI [95700:100700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [95700:100700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9623 with read ROI [95700:100700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [95700:100700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11175 with read ROI [95700:100700, 48368:52368, 32368:36368] (5000, 4000, 4000) and write ROI [95700:100700, 48368:52368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14737 with read ROI [95700:100700, 52368:56368, 44368:48368] (5000, 4000, 4000) and write ROI [95700:100700, 52368:56368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16795 with read ROI [95700:100700, 56368:60368, 48368:52368] (5000, 4000, 4000) and write ROI [95700:100700, 56368:60368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2001 with read ROI [100700:105700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5211 with read ROI [100700:105700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6257 with read ROI [100700:105700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [100700:105700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2920 with read ROI [100700:105700, 16368:20368, 368:4368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6865 with read ROI [100700:105700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [100700:105700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11825 with read ROI [100700:105700, 20368:24368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 20368:24368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10251 with read ROI [100700:105700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4921 with read ROI [100700:105700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [100700:105700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15635 with read ROI [100700:105700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [100700:105700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13729 with read ROI [100700:105700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [100700:105700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8318 with read ROI [100700:105700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [100700:105700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12922 with read ROI [100700:105700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13859 with read ROI [100700:105700, 56368:60368, 32368:36368] (5000, 4000, 4000) and write ROI [100700:105700, 56368:60368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22750 with read ROI [100700:105700, 60368:63624, 60368:63624] (5000, 3256, 3256) and write ROI [100700:105700, 60368:63624, 60368:63624] (5000, 3256, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5212 with read ROI [105700:110700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8044 with read ROI [105700:110700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [105700:110700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3597 with read ROI [105700:110700, 12368:16368, 8368:12368] (5000, 4000, 4000) and write ROI [105700:110700, 12368:16368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7486 with read ROI [105700:110700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [105700:110700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7539 with read ROI [105700:110700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [105700:110700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6411 with read ROI [105700:110700, 28368:32368, 16368:20368] (5000, 4000, 4000) and write ROI [105700:110700, 28368:32368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8892 with read ROI [105700:110700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [105700:110700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14676 with read ROI [105700:110700, 36368:40368, 52368:56368] (5000, 4000, 4000) and write ROI [105700:110700, 36368:40368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10429 with read ROI [105700:110700, 44368:48368, 24368:28368] (5000, 4000, 4000) and write ROI [105700:110700, 44368:48368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14772 with read ROI [105700:110700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [105700:110700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8421 with read ROI [105700:110700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [105700:110700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11347 with read ROI [105700:110700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13931 with read ROI [105700:110700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [105700:110700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6259 with read ROI [110700:115700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10202 with read ROI [110700:115700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [110700:115700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11827 with read ROI [110700:115700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [110700:115700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8809 with read ROI [110700:115700, 16368:20368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 16368:20368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5388 with read ROI [110700:115700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [110700:115700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10337 with read ROI [110700:115700, 28368:32368, 36368:40368] (5000, 4000, 4000) and write ROI [110700:115700, 28368:32368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6502 with read ROI [110700:115700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [110700:115700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15730 with read ROI [110700:115700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [110700:115700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15797 with read ROI [110700:115700, 48368:52368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 48368:52368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16867 with read ROI [110700:115700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [110700:115700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10605 with read ROI [110700:115700, 60368:63624, 4368:8368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 4368:8368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24151 with read ROI [110700:115700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [110700:115700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8735 with read ROI [115700:120700, 368:4368, 52368:56368] (5000, 4000, 4000) and write ROI [115700:120700, 368:4368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3624 with read ROI [115700:120700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [115700:120700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3650 with read ROI [115700:120700, 12368:16368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 12368:16368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5361 with read ROI [115700:120700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8865 with read ROI [115700:120700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [115700:120700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14648 with read ROI [115700:120700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [115700:120700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10399 with read ROI [115700:120700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7129 with read ROI [115700:120700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12064 with read ROI [115700:120700, 40368:44368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 40368:44368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13897 with read ROI [115700:120700, 48368:52368, 28368:32368] (5000, 4000, 4000) and write ROI [115700:120700, 48368:52368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11349 with read ROI [115700:120700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [115700:120700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14008 with read ROI [115700:120700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [115700:120700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3249 with read ROI [120700:125700, 368:4368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 368:4368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3625 with read ROI [120700:125700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11009 with read ROI [120700:125700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11882 with read ROI [120700:125700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [120700:125700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5915 with read ROI [120700:125700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [120700:125700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7629 with read ROI [120700:125700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [120700:125700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16735 with read ROI [120700:125700, 28368:32368, 56368:60368] (5000, 4000, 4000) and write ROI [120700:125700, 28368:32368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7725 with read ROI [120700:125700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [120700:125700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12099 with read ROI [120700:125700, 40368:44368, 24368:28368] (5000, 4000, 4000) and write ROI [120700:125700, 40368:44368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16869 with read ROI [120700:125700, 44368:48368, 40368:44368] (5000, 4000, 4000) and write ROI [120700:125700, 44368:48368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/24116 with read ROI [120700:125700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [120700:125700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10645 with read ROI [120700:125700, 56368:60368, 368:4368] (5000, 4000, 4000) and write ROI [120700:125700, 56368:60368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/22904 with read ROI [120700:125700, 60368:63624, 44368:48368] (5000, 3256, 4000) and write ROI [120700:125700, 60368:63624, 44368:48368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11830 with read ROI [125700:130700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [125700:130700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10256 with read ROI [125700:130700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [125700:130700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4926 with read ROI [125700:130700, 12368:16368, 4368:8368] (5000, 4000, 4000) and write ROI [125700:130700, 12368:16368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8230 with read ROI [125700:130700, 16368:20368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 16368:20368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11970 with read ROI [125700:130700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9660 with read ROI [125700:130700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [125700:130700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14743 with read ROI [125700:130700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [125700:130700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19010 with read ROI [125700:130700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [125700:130700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11315 with read ROI [125700:130700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [125700:130700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14881 with read ROI [125700:130700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [125700:130700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10646 with read ROI [125700:130700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [125700:130700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/21630 with read ROI [125700:130700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [125700:130700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/25649 with read ROI [125700:130700, 60368:63624, 48368:52368] (5000, 3256, 4000) and write ROI [125700:130700, 60368:63624, 48368:52368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4464 with read ROI [130700:135700, 4368:8368, 4368:8368] (5000, 4000, 4000) and write ROI [130700:135700, 4368:8368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6977 with read ROI [130700:135700, 8368:12368, 20368:24368] (5000, 4000, 4000) and write ROI [130700:135700, 8368:12368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13705 with read ROI [130700:135700, 12368:16368, 52368:56368] (5000, 4000, 4000) and write ROI [130700:135700, 12368:16368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12002 with read ROI [130700:135700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [130700:135700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13798 with read ROI [130700:135700, 24368:28368, 40368:44368] (5000, 4000, 4000) and write ROI [130700:135700, 24368:28368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/16802 with read ROI [130700:135700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [130700:135700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9795 with read ROI [130700:135700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12172 with read ROI [130700:135700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [130700:135700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11389 with read ROI [130700:135700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [130700:135700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13108 with read ROI [130700:135700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [130700:135700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/19230 with read ROI [130700:135700, 52368:56368, 32368:36368] (5000, 4000, 4000) and write ROI [130700:135700, 52368:56368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17102 with read ROI [130700:135700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [130700:135700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8841 with read ROI [135700:140700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [135700:140700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8203 with read ROI [135700:140700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8928 with read ROI [135700:140700, 12368:16368, 24368:28368] (5000, 4000, 4000) and write ROI [135700:140700, 12368:16368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10403 with read ROI [135700:140700, 16368:20368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 16368:20368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15735 with read ROI [135700:140700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12068 with read ROI [135700:140700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17918 with read ROI [135700:140700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [135700:140700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10573 with read ROI [135700:140700, 36368:40368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 36368:40368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11390 with read ROI [135700:140700, 40368:44368, 8368:12368] (5000, 4000, 4000) and write ROI [135700:140700, 40368:44368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11467 with read ROI [135700:140700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [135700:140700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15037 with read ROI [135700:140700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [135700:140700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/20488 with read ROI [135700:140700, 56368:60368, 28368:32368] (5000, 4000, 4000) and write ROI [135700:140700, 56368:60368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/31786 with read ROI [135700:140700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [135700:140700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/14624 with read ROI [140700:145700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5453 with read ROI [140700:145700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/15673 with read ROI [140700:145700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [140700:145700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/17820 with read ROI [140700:145700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [140700:145700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11249 with read ROI [140700:145700, 20368:24368, 24368:28368] (5000, 4000, 4000) and write ROI [140700:145700, 20368:24368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12138 with read ROI [140700:145700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [140700:145700, 28368:32368, 20368:24368] (5000, 4000, 4000)
